SK_ID_CURR,TARGET
103629,0.06689349751099768
103647,0.07947210942641582
103648,0.09514995888957249
103651,0.07358638146233946
103658,0.05930966452357157
103668,0.07545499427054109
103669,0.07357737123260372
103676,0.08229878750448819
103682,0.07810966443630475
103683,0.06079271582268873
103689,0.06815572760949218
103725,0.04732763126139943
103733,0.09711283510690595
103744,0.05005053480451945
103762,0.10263716974727916
103771,0.12837292249049112
103773,0.06347233912226842
103783,0.10390200465385661
103784,0.10163571145644312
103808,0.06788445250170053
103812,0.07049482119932242
103813,0.08750806150834689
103814,0.08616522942914329
103818,0.13487410494286553
103824,0.08162218670484336
103828,0.05555929295153399
103830,0.08725106911047757
103840,0.06393401120578732
103842,0.10825339082747212
103847,0.11908268702754814
103848,0.09566488565957149
103851,0.059304026499901914
103854,0.11193369826860314
103857,0.1803155772159372
103861,0.06022472400858449
103862,0.08446914225464684
103865,0.1006228724484485
103870,0.0526091744467696
103876,0.09539513315080252
103891,0.14206283344521722
103908,0.06619989569118839
103914,0.08745989222332733
103918,0.09676729006430004
103940,0.09790666664132935
103963,0.12650530353935774
103966,0.10091845834852328
103971,0.11952940907068114
103980,0.10780366954217545
103984,0.08111836287954106
103985,0.08468545552625949
103998,0.1279972312126513
104019,0.07659100824374288
104026,0.08759901718502396
104035,0.12239008882619244
104044,0.07591817855926065
104045,0.08173378401987358
104047,0.11202503806021367
104051,0.06658086478583918
104058,0.08008703401188248
104063,0.06833837475274229
104066,0.0908855073272965
104087,0.052027061376885765
104089,0.07616835705194806
104095,0.08482490210500196
104098,0.1145500941307513
104104,0.05520694206115685
104110,0.0860708949463728
104120,0.08595824468973273
104122,0.05656893252562651
104131,0.08696994733462826
104132,0.09417460122535762
104135,0.05936918692216639
104136,0.08631513119570244
104149,0.07321456133214138
104150,0.08422924626744037
104156,0.09306490981491426
104165,0.09034034578112628
104175,0.07610109123510166
104179,0.10638953140332877
104184,0.09379694125726164
104206,0.06599373611416659
104216,0.10762715494602614
104230,0.1475138382606771
104257,0.057321039368082825
104272,0.05156620955934374
104273,0.09108706262368352
104278,0.05201629280904481
104294,0.1002137404867254
104295,0.07223303979513099
104297,0.06457504057611838
104298,0.09287282863712303
104308,0.09971445044252976
104318,0.07996870988757256
104319,0.06375126414339324
104320,0.10668183314239389
104327,0.09919149238385086
104334,0.08500473361353335
104344,0.10862186432702828
104350,0.06881211055123046
104351,0.0957315252863287
104354,0.10412251441019423
104369,0.13437269073282626
104376,0.08715602480918969
104381,0.08613662267662077
104384,0.09699945769542123
104391,0.056879219892030576
104394,0.0920064738917536
104398,0.11695487498308633
104402,0.07250495486624395
104408,0.09122510057405439
104409,0.053627685487857076
104410,0.12537907428004036
104412,0.08173175816207154
104417,0.11440118723739014
104424,0.09115828034691516
104426,0.06676355282634266
104435,0.08568348854570779
104445,0.07046056250987233
104458,0.059643931130415107
104460,0.08730796321500807
104466,0.0742611227628217
104472,0.10206262716785058
104473,0.11557994446460691
104479,0.0544141744488214
104480,0.07863583779438041
104482,0.11960297226641843
104499,0.056203631432421165
104501,0.053166392605955036
104502,0.06761000091938836
104506,0.08645620970812673
104510,0.060372078037509797
104512,0.057190348866780774
104520,0.13368176421485428
104528,0.10200725683196797
104529,0.09490197348577355
104541,0.10213159359321265
104578,0.06079489018175872
104584,0.08127365421421279
104588,0.1026730639806792
104602,0.07638452094262393
104610,0.061628269767669254
104611,0.0875834257804025
104618,0.11383768069642587
104620,0.07825413717955015
104622,0.05457592999700749
104624,0.0733795281262567
104625,0.09472978800607193
104634,0.12306499999610972
104639,0.09942125078814527
104646,0.07748338043018574
104647,0.0636970242292504
104652,0.05256598570330118
104670,0.08898190362589217
104677,0.07515131551101555
104685,0.12006561690965553
104691,0.0946060095586479
104696,0.08030790173636196
104699,0.06365585312494276
104712,0.11261578858063888
104714,0.0802048462786326
104717,0.08253999712729461
104718,0.07649480286606652
104740,0.06501371513161112
104741,0.0972744692159969
104743,0.04540957930365274
104744,0.0915720070678625
104747,0.10110060711810565
104767,0.08593680414369201
104772,0.1993402093247653
104776,0.13002135733384465
104779,0.06574856393564558
104814,0.08518195786885595
104815,0.07564184761767032
104830,0.09381047500458281
104831,0.11773633156210195
104833,0.10985637267282268
104839,0.07233140146594089
104840,0.08886737673847699
104860,0.0831883065387485
104861,0.0627615687919931
104866,0.08404090863483582
104870,0.0749690825807464
104877,0.09624457785744393
104878,0.05956104393297372
104879,0.07763413942280313
104880,0.09015938940412288
104899,0.08327184428244078
104906,0.058740995305661764
104907,0.1103736770759004
104913,0.09448081530249816
104916,0.11319228816431441
104921,0.09383195053565262
104930,0.0770256516510757
104931,0.09307106308630103
104936,0.09792194295367732
104937,0.076545111963785
104942,0.0777769015015142
104943,0.07836815909071218
104969,0.10767043201851743
104972,0.14395304892534735
104988,0.09017993494978443
105013,0.10711631221927145
105015,0.09150455547011288
105019,0.07123390105319416
105027,0.09964585175725282
105030,0.10216913198356221
105035,0.15741165460694323
105041,0.06620915615094847
105051,0.13616837944912366
105056,0.0767489356322876
105067,0.1655840629648746
105071,0.09553267414840393
105072,0.06302150962526017
105074,0.1312551284494713
105091,0.11013172014393041
105101,0.07239637152494321
105103,0.08561838831846554
105134,0.09461359893604979
105139,0.08703406236873322
105142,0.1358623019192453
105146,0.0826978402307968
105163,0.07939290811715294
105168,0.10810466978346099
105172,0.05711738759979195
105176,0.12389984402001963
105195,0.08619458229632901
105196,0.12604547090299192
105197,0.06209764545597057
105203,0.08764342570784382
105223,0.08373180970656215
105227,0.09288433044469463
105228,0.05996726679523851
105230,0.12068014029610513
105231,0.13665278989328544
105239,0.07726884000986758
105242,0.11444865230011594
105244,0.08891900495757714
105245,0.10642571963131624
105248,0.04897321852552326
105249,0.07745754478980675
105266,0.12442098696847484
105271,0.13118284793081358
105276,0.10568057051375591
105282,0.10308705456123084
105292,0.0854371846084782
105297,0.047229266574513734
105332,0.1186902875880905
105333,0.07527002124978088
105343,0.062452771192911705
105344,0.056513664331648124
105345,0.09771814983998364
105357,0.08555112123163454
105359,0.08386633193318266
105366,0.07069310814524339
105367,0.10161777980372887
105370,0.04576593069511688
105377,0.08539031895844416
105390,0.09011292214439562
105399,0.06414767802518964
105403,0.07742835181101493
105404,0.08044468974540052
105414,0.0662076444399526
105417,0.0822311911154511
105425,0.12067220771228977
105452,0.06548849215650406
105454,0.11163695575007404
105456,0.12145940376815409
105470,0.09406477223767422
105471,0.05472501020357386
105483,0.0824376739242122
105493,0.1111268314059128
105508,0.12054069823479506
105514,0.10194766310202917
105515,0.0545080881773495
105528,0.12528582759583082
105529,0.06917560058522489
105531,0.06607783044752907
105532,0.07128853527132221
105558,0.055644007472128394
105574,0.08739484740906936
105578,0.05728842665775222
105584,0.14124490004577453
105595,0.10157450275901277
105617,0.10587120911974986
105618,0.08147679118060008
105621,0.07304153158171064
105625,0.0714507156426021
105629,0.07945970691892713
105630,0.062119112128033574
105634,0.06927080286536982
105635,0.0940673090536201
105641,0.0811757097866449
105647,0.1084289175976598
105648,0.07547358623859993
105655,0.07029767339500886
105657,0.06453514616680368
105672,0.11465837840618844
105678,0.09193642555295194
105682,0.07245816819810026
105691,0.09068547991821235
105692,0.08019458774137553
105706,0.1186588295350636
105712,0.11297286240141118
105720,0.0857257094855451
105734,0.07107398115509196
105735,0.08792037400937722
105736,0.08999767014691853
105737,0.05298864287077072
105738,0.1261643398906921
105740,0.1160439468369488
105744,0.06692238427397247
105747,0.10791976108560271
105749,0.09820243082481037
105754,0.08967023086532348
105758,0.067163980371384
105760,0.073598956703961
105767,0.0861909730716251
105784,0.11399952284203126
105791,0.08921609944872877
105802,0.08006403279105136
105807,0.11745385465685423
105809,0.07633653361598665
105816,0.08387202705171559
105817,0.05371890003889419
105824,0.11136305420735447
105832,0.09785754771032673
105856,0.08053737222296078
105865,0.07633140711768298
105899,0.06811183148428411
105906,0.04776636948920424
105916,0.08660416681616215
105923,0.09951447763932149
105937,0.09586203367586087
105965,0.06441710486118221
105966,0.08228575561299534
105968,0.06988287087812321
105973,0.07674072770938824
105976,0.0980588202225814
105978,0.06155358311143819
105979,0.06727640592019735
105991,0.0951733081319862
105998,0.07692660168373329
105999,0.08783722090633178
106000,0.09983325392188303
106001,0.09069625094941884
106010,0.08107956419014561
106011,0.09848846414350128
106013,0.10499412961273231
106015,0.08714123330583687
106026,0.06377370517348026
106032,0.06975362249735725
106035,0.08427683156754114
106040,0.07774705948919095
106041,0.11912041455694715
106044,0.05247547871066734
106053,0.09427181331477398
106054,0.06170438152541622
106065,0.11678631966949761
106081,0.06893100644500552
106083,0.09105875716258796
106087,0.08849111906295852
106090,0.08988869865236052
106101,0.04979032280735223
106102,0.11844439570093541
106109,0.0741027382132668
106116,0.06086638365284293
106150,0.0647956581123765
106155,0.17534989240054416
106166,0.08948166961591812
106176,0.07830580674584903
106189,0.06366014128445656
106199,0.11427974009907371
106205,0.09759970681208638
106206,0.08611228693854511
106211,0.08088929976810927
106214,0.05845083873912266
106216,0.07307449135041935
106217,0.09256354246994931
106225,0.07284546798320102
106249,0.06468317264041533
106256,0.08518864197061789
106258,0.07206637272847845
106261,0.08450892464742603
106262,0.10143468960731498
106264,0.04890876552197912
106271,0.08942012311618965
106276,0.08266430488846578
106277,0.08566062611104729
106286,0.10128471922128426
106293,0.061040257254468724
106295,0.07323155992019652
106296,0.09194694891101256
106297,0.11177702511308506
106298,0.08351942515615869
106311,0.0638046828179827
106314,0.11359071590108588
106320,0.10350852590419286
106334,0.09359758364001222
106346,0.07303490027015566
106347,0.07130417441068125
106349,0.08265250931141632
106354,0.09729824405357652
106360,0.06348455469071124
106373,0.07497134867527383
106377,0.07185945009661938
106386,0.10055888461478579
106387,0.0994760172453079
106391,0.053310201425827486
106401,0.1160354266432684
106411,0.118415128501761
106413,0.11282383115336166
106426,0.09374743627226696
106427,0.06525788071520201
106428,0.12149184011359063
106434,0.09654418176375121
106438,0.08476514972439662
106440,0.09723300703618608
106441,0.05809457243921154
106452,0.112533221504083
106453,0.0804444976116592
106454,0.09750399079082055
106457,0.08520073096690527
106484,0.0696513970598445
106488,0.1436508752529869
106491,0.0864498333584997
106514,0.08096970473566889
106527,0.0831533233318298
106528,0.06969421169176294
106529,0.05857282595832519
106534,0.11876941883016101
106550,0.10069759191118474
106577,0.07998689122715168
106585,0.12636245787136002
106590,0.06606217091694268
106607,0.07845084132453962
106610,0.10039027023343672
106611,0.08847451816297064
106612,0.1236167442596772
106624,0.06121083404297593
106631,0.06033041223150057
106647,0.16274518733451407
106660,0.11349447659811089
106674,0.0906991834322407
106687,0.06820628540055142
106712,0.09926196638709123
106713,0.08806074017005681
106717,0.0687492961423447
106720,0.08543857144730559
106721,0.0885452255706968
106724,0.07723496715233985
106735,0.09490183471242218
106739,0.08956857169601767
106740,0.08290192536659828
106754,0.06297166026475114
106760,0.16449458677389137
106761,0.09938114140621954
106784,0.11143632725005431
106787,0.0857594919404316
106797,0.06591926972020329
106798,0.07555849268883678
106802,0.12099954440677732
106803,0.0969498828839782
106804,0.14411876432289994
106805,0.07118129436520222
106810,0.11314756295450476
106812,0.09375810186920362
106813,0.068673829590761
106817,0.06477793283951487
106822,0.11353310878610066
106823,0.08310995441912726
106827,0.05889635360434436
106841,0.07396548013613095
106851,0.09652480447424723
106852,0.09386760769228147
106853,0.14234757999810801
106854,0.15437391109382603
106861,0.10342068599204289
106873,0.11657856270331352
106877,0.06799413431319307
106878,0.08598297653883802
106881,0.10040813628551845
106900,0.08606460578071103
106906,0.06751880650608022
106907,0.07583086515502407
106914,0.08141879813677905
106916,0.0973681655675746
106924,0.07149340192184593
106931,0.07003635437794843
106936,0.10978022468015461
106937,0.08260707846851556
106938,0.061973534726069215
106939,0.09556593051568973
106943,0.07905591367437725
106944,0.07751754430649511
106967,0.09916876255948637
106980,0.07068830767760034
106986,0.06088549647713983
106987,0.08334272094294584
106990,0.06133235031706845
107013,0.04722048667256937
107023,0.08949427573252804
107033,0.06668903842544384
107037,0.09360813596714578
107048,0.09273373383407431
107071,0.1021683352980658
107081,0.049916130627134465
107113,0.07538192411588619
107130,0.0601226255406178
107131,0.0788180316839089
107145,0.089471548934588
107156,0.07962963647457695
107219,0.07125803283303114
107222,0.13136824434400587
107223,0.17936329856121339
107232,0.11549095695250416
107245,0.0843990819172217
107246,0.04834740775109994
107247,0.06321345770504246
107256,0.05813634339008173
107259,0.08426079493705799
107260,0.050282291844799355
107279,0.1343583486494627
107280,0.0746107829290135
107281,0.08469420143090006
107285,0.08540216918322181
107329,0.09865180271566146
107337,0.08324619275857398
107349,0.07547689479655116
107350,0.09095443104407706
107351,0.05835221162904245
107359,0.14602714537613845
107391,0.08307391758501216
107394,0.10525825470023914
107395,0.06297845648442459
107406,0.11060033351386683
107416,0.10953141949740074
107417,0.08162907879026007
107418,0.08256745453636175
107419,0.0703099843749335
107444,0.08481470263708293
107445,0.09612740294039339
107446,0.08653466402424291
107460,0.09080300988952908
107470,0.09207002599342957
107475,0.06867953197349623
107520,0.09527703340883936
107526,0.07334175527660286
107527,0.05130780217268767
107530,0.06218418142699549
107532,0.14435775963740458
107534,0.1063304036552671
107535,0.09332178461390452
107554,0.10888951297920227
107556,0.08382634408148004
107559,0.0977083044096139
107561,0.05681379967755304
107564,0.06904571402518628
107566,0.09176617117920063
107571,0.07049182689543607
107590,0.0938392400825819
107602,0.08491799275981052
107625,0.11417139133182211
107626,0.12695479922519357
107635,0.08622902698132753
107636,0.06777347112544921
107645,0.08886054339055892
107652,0.09907136889851066
107655,0.05533324636901701
107668,0.0659460482532989
107670,0.07101783389809797
107677,0.04481290420223932
107680,0.10194418408251205
107683,0.08800182861803622
107684,0.0659717781179507
107691,0.0854053708238925
107692,0.11715591596361366
107703,0.09974354768120827
107709,0.052039390983417755
107710,0.08055962062667026
107721,0.09235724423831078
107725,0.09715231450192775
107727,0.11342275933835867
107739,0.0782047156575438
107740,0.103479184591395
107741,0.09394456888828656
107747,0.0817997898651891
107765,0.13408588755359374
107768,0.06301813085261958
107775,0.0940391336194727
107782,0.11543456879077106
107790,0.06773610926567301
107801,0.07110131736408508
107807,0.05396304897665025
107811,0.11314833653686238
107817,0.11052260746373138
107826,0.07230674289897125
107838,0.08713421619223988
107839,0.08020949121824411
107843,0.07077264119597845
107847,0.06318672341046197
107849,0.09203757297767072
107850,0.08664524110063808
107867,0.09799917330830406
107871,0.09713220654218174
107908,0.08095156324742937
107913,0.12594451814654087
107927,0.09501934134098991
107931,0.05270012536353283
107955,0.060599845965663986
107962,0.07838954649340377
107977,0.07564385310279378
107978,0.07795722712121281
107993,0.06144048450471963
108010,0.08335022469037101
108016,0.09845492202845808
108018,0.1421008548666258
108027,0.12377137620089304
108045,0.08325733328578476
108069,0.11925438691496938
108082,0.10301198699953741
108089,0.08561689900154784
108092,0.07288781288452731
108106,0.06843834818900119
108112,0.07631390265967876
108120,0.11966307380526131
108122,0.173047263732196
108135,0.1220209795835242
108170,0.07350073415041795
108171,0.08579250973097997
108177,0.062124094626533594
108180,0.10744768275784136
108183,0.090033653730879
108184,0.05353038059848491
108185,0.0895926681655137
108192,0.09446734653833587
108195,0.10697146206659432
108196,0.11679876258014531
108218,0.06148670501828441
108219,0.12204581122117557
108243,0.10811877973628832
108249,0.05740649948822123
108251,0.05016048495492353
108274,0.0724039816582792
